72808345,24310,5,20170124190642,01,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
64149993,24310,4,20170117164928,01,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
74536791,24310,5,20170112094229,01,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
93902738,24310,5,20170102144355,01,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
5238458,24310,4,20161227212748,12,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
60249226,24310,4,20161215224646,12,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
38075698,24310,4,20161213151307,12,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
46104193,24310,3,20161212151034,12,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
10251494,24310,5,20161208155758,12,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
67331437,24310,5,20161204093522,12,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
10459868,24310,5,20161130103218,11,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
50141261,24310,5,20161121230648,11,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
81861360,24310,5,20161115113637,11,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
936472,24310,5,20161110135907,11,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
30691295,24310,5,20161108142624,11,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
73464333,24310,5,20161107213156,11,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
81821583,24310,5,20161102125326,11,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
57983455,24310,2,20161102120629,11,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
30829366,24310,5,20161028154823,10,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
5526230,24310,5,20161026164144,10,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
627929,24310,5,20161024005320,10,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
347646,24310,4,20161022090051,10,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
77418485,24310,5,20161018183234,10,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
54098119,24310,5,20161018101633,10,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
54820946,24310,5,20161017212119,10,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
78101145,24310,5,20161016151323,10,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
76464048,24310,5,20161016124725,10,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
45279243,24310,5,20161013153146,10,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
80509876,24310,5,20161011135838,10,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
69833564,24310,5,20161010231147,10,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
80585674,24310,5,20161009172941,10,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
46987324,24310,5,20161008162528,10,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
34229750,24310,5,20161008092240,10,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
80952533,24310,5,20161008091719,10,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
10115752,24310,5,20161006220318,10,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
10322927,24310,3,20161006175756,10,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
41974739,24310,5,20161004104849,10,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
75399410,24310,5,20161003174340,10,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
5472437,24310,5,20160929130055,09,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
93279814,24310,5,20160928212854,09,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
71881585,24310,5,20160926212201,09,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
87587208,24310,4,20160925113836,09,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
35310619,24310,5,20160923210728,09,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
5555596,24310,5,20160922093041,09,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
17140763,24310,5,20160920061505,09,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
62241516,24310,5,20160919195004,09,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
59561637,24310,5,20160918231203,09,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
